Elevation,Q
911.1835116,8700
911.4491881,10400
911.7993678,12300
911.9497143,13300
912.6329156,16900
911.744851,12000
915.2034975,42800
911.7244559,11800
912.3323143,15300
912.4475,16100
911.8714792,12400
911.4810323,10300
912.4475,16100
913.7548571,26000
911.1323636,8140
